customer_id,date,api_calls,data_points_ingested,queries_executed,projects_active,feature_used
573,2023-11-27,1612,4162,161,2,"api_access,basic_analytics"
573,2023-12-04,1563,4037,156,2,"dashboard,basic_analytics,api_access"
573,2023-12-11,2187,5648,218,2,basic_analytics
573,2023-12-18,2134,5510,213,2,dashboard
574,2023-11-27,32008,50541,3200,3,"basic_analytics,custom_reports,priority_support"
574,2023-12-04,34444,54388,3444,3,priority_support
574,2023-12-11,32785,51768,3278,3,"api_access,custom_reports,advanced_analytics"
574,2023-12-18,35505,56063,3550,3,"custom_reports,priority_support,advanced_analytics"
575,2023-11-27,561,1437,56,2,"api_access,basic_analytics,dashboard"
575,2023-12-04,494,1264,49,2,api_access
575,2023-12-11,394,1008,39,2,dashboard
575,2023-12-18,577,1477,57,2,"dashboard,api_access"
576,2023-11-27,5381,15387,537,1,"api_access,dashboard,basic_analytics"
576,2023-12-04,4840,13841,483,1,"basic_analytics,api_access,dashboard"
576,2023-12-11,5084,14538,508,1,"dashboard,api_access"
576,2023-12-18,4794,13711,479,1,basic_analytics
577,2023-11-27,4959,10538,495,1,"api_access,custom_reports,dashboard"
577,2023-12-04,5110,10858,511,1,"advanced_analytics,custom_reports,api_access"
577,2023-12-11,4124,8764,412,1,advanced_analytics
577,2023-12-18,4695,9977,469,1,api_access
578,2023-11-27,28094,56450,2809,3,dashboard
578,2023-12-04,34374,69070,3437,3,"white_label,basic_analytics"
578,2023-12-11,38519,77397,3851,3,"dashboard,advanced_analytics,api_access"
578,2023-12-18,40226,80827,4022,3,"custom_reports,api_access,basic_analytics"
579,2023-11-27,7228,11400,722,1,"basic_analytics,api_access,custom_reports"
579,2023-12-04,8183,12908,818,1,advanced_analytics
579,2023-12-11,6449,10173,644,1,"advanced_analytics,api_access,basic_analytics"
579,2023-12-18,7701,12146,770,1,basic_analytics
580,2023-11-27,4404,9391,440,3,"dashboard,advanced_analytics"
580,2023-12-04,4003,8535,400,3,"custom_reports,dashboard"
580,2023-12-11,4475,9541,447,3,"api_access,advanced_analytics"
580,2023-12-18,3374,7195,337,3,basic_analytics
581,2023-11-27,2298,4875,229,1,"dashboard,basic_analytics,api_access"
581,2023-12-04,1775,3766,177,1,"basic_analytics,dashboard"
581,2023-12-11,2299,4878,229,1,api_access
581,2023-12-18,1745,3703,174,1,api_access
582,2023-11-27,5024,11475,502,2,"dashboard,custom_reports"
582,2023-12-04,5624,12846,562,2,"dashboard,custom_reports,advanced_analytics"
582,2023-12-11,5101,11652,510,2,"advanced_analytics,custom_reports"
582,2023-12-18,6549,14957,654,2,"api_access,basic_analytics"
583,2023-11-27,23027,43189,2302,1,dashboard
583,2023-12-04,23555,44179,2355,1,api_access
583,2023-12-11,23778,44596,2377,1,"api_access,custom_reports,white_label"
583,2023-12-18,24560,46063,2455,1,"priority_support,white_label,basic_analytics"
584,2023-11-27,2391,5708,239,3,"basic_analytics,api_access"
584,2023-12-04,2336,5576,233,3,dashboard
584,2023-12-11,2411,5754,241,3,basic_analytics
584,2023-12-18,1782,4255,178,3,"dashboard,basic_analytics"
587,2023-11-27,67476,119963,6747,1,white_label
587,2023-12-04,64742,115102,6474,1,custom_reports
587,2023-12-11,55509,98686,5550,1,api_access
587,2023-12-18,69383,123352,6938,1,advanced_analytics
588,2023-11-27,1623,3089,162,1,"dashboard,basic_analytics,api_access"
588,2023-12-04,1725,3283,172,1,"dashboard,basic_analytics,api_access"
588,2023-12-11,1639,3120,163,1,"basic_analytics,dashboard"
588,2023-12-18,1379,2624,137,1,basic_analytics
589,2023-11-27,1873,4170,187,3,"dashboard,basic_analytics"
589,2023-12-04,2025,4508,202,3,"basic_analytics,dashboard,api_access"
589,2023-12-11,2227,4956,222,3,"api_access,dashboard,basic_analytics"
589,2023-12-18,2127,4734,212,3,"basic_analytics,api_access"
590,2023-11-27,41412,74530,4141,3,advanced_analytics
590,2023-12-04,46265,83266,4626,3,"basic_analytics,advanced_analytics,custom_reports"
590,2023-12-11,49773,89579,4977,3,white_label
590,2023-12-18,37994,68381,3799,3,"advanced_analytics,white_label,priority_support"
591,2023-11-27,625,1683,62,1,api_access
591,2023-12-04,704,1895,70,1,"api_access,dashboard"
591,2023-12-11,855,2300,85,1,dashboard
591,2023-12-18,880,2368,87,1,"basic_analytics,api_access,dashboard"
592,2023-11-27,50167,144901,5016,1,"basic_analytics,advanced_analytics"
592,2023-12-04,40566,117170,4056,1,white_label
592,2023-12-11,40680,117497,4067,1,advanced_analytics
592,2023-12-18,51142,147715,5114,1,"white_label,basic_analytics,dashboard"
593,2023-11-27,1465,2758,146,3,"dashboard,basic_analytics,api_access"
593,2023-12-04,1179,2218,117,3,"dashboard,api_access,basic_analytics"
593,2023-12-11,1119,2107,111,3,dashboard
593,2023-12-18,1124,2117,112,3,api_access
595,2023-11-27,963,2691,96,1,"basic_analytics,api_access"
595,2023-12-04,771,2155,77,1,"basic_analytics,dashboard,api_access"
595,2023-12-11,949,2651,94,1,"basic_analytics,dashboard"
595,2023-12-18,1053,2941,105,1,basic_analytics
597,2023-11-27,1915,3983,191,3,"dashboard,api_access"
597,2023-12-04,1763,3666,176,3,dashboard
597,2023-12-11,1926,4006,192,3,basic_analytics
597,2023-12-18,2200,4574,219,3,dashboard
599,2023-11-27,4688,12044,468,3,"custom_reports,api_access,basic_analytics"
599,2023-12-04,3888,9988,388,3,advanced_analytics
599,2023-12-11,3975,10214,397,3,"api_access,custom_reports,advanced_analytics"
599,2023-12-18,5278,13559,527,3,"advanced_analytics,custom_reports,basic_analytics"
602,2023-11-27,25660,75896,2565,2,"custom_reports,advanced_analytics,api_access"
602,2023-12-04,28924,85550,2892,2,custom_reports
602,2023-12-11,21217,62755,2121,2,"api_access,custom_reports,dashboard"
602,2023-12-18,30372,89834,3037,2,dashboard
604,2023-11-27,36390,84976,3638,3,"api_access,white_label,dashboard"
604,2023-12-04,34662,80941,3466,3,priority_support
604,2023-12-11,27152,63403,2715,3,"priority_support,basic_analytics"
604,2023-12-18,35888,83804,3588,3,"custom_reports,white_label"
605,2023-11-27,2024,5104,202,1,dashboard
605,2023-12-04,1860,4692,186,1,"dashboard,api_access"
605,2023-12-11,2371,5980,237,1,basic_analytics
605,2023-12-18,2075,5233,207,1,"dashboard,basic_analytics"
606,2023-11-27,2002,5950,200,1,api_access
606,2023-12-04,2142,6364,213,1,"dashboard,basic_analytics"
606,2023-12-11,1774,5272,177,1,"dashboard,basic_analytics"
606,2023-12-18,2128,6325,212,1,basic_analytics
608,2023-11-27,64003,138517,6400,3,"advanced_analytics,basic_analytics"
608,2023-12-04,66357,143613,6635,3,"basic_analytics,white_label,advanced_analytics"
608,2023-12-11,50852,110056,5085,3,basic_analytics
608,2023-12-18,52093,112741,5209,3,"api_access,basic_analytics"
609,2023-11-27,3929,8341,392,2,"advanced_analytics,api_access"
609,2023-12-04,5443,11555,544,2,api_access
609,2023-12-11,4063,8626,406,2,"advanced_analytics,basic_analytics"
609,2023-12-18,4905,10413,490,2,"dashboard,advanced_analytics"
610,2023-11-27,4247,6540,424,1,"advanced_analytics,dashboard"
610,2023-12-04,4293,6611,429,1,advanced_analytics
610,2023-12-11,4882,7518,488,1,"advanced_analytics,api_access,basic_analytics"
610,2023-12-18,5107,7865,510,1,"dashboard,basic_analytics,advanced_analytics"
611,2023-11-27,1258,2315,125,1,"basic_analytics,api_access,dashboard"
611,2023-12-04,966,1778,96,1,basic_analytics
611,2023-12-11,969,1784,96,1,"api_access,dashboard"
611,2023-12-18,1108,2040,110,1,"dashboard,api_access,basic_analytics"
612,2023-11-27,30802,74543,3080,1,"api_access,dashboard,basic_analytics"
612,2023-12-04,28685,69419,2868,1,"api_access,white_label"
612,2023-12-11,32586,78861,3258,1,"priority_support,api_access,advanced_analytics"
612,2023-12-18,30551,73936,3055,1,"white_label,advanced_analytics,api_access"
616,2023-11-27,2179,3745,217,2,api_access
616,2023-12-04,1731,2975,173,2,"basic_analytics,api_access,dashboard"
616,2023-12-11,1682,2891,168,2,"basic_analytics,dashboard,api_access"
616,2023-12-18,1618,2781,161,2,"api_access,dashboard"
617,2023-11-27,8194,18730,819,1,"basic_analytics,api_access"
617,2023-12-04,11530,26354,1152,1,api_access
617,2023-12-11,10847,24794,1084,1,"advanced_analytics,custom_reports"
617,2023-12-18,11326,25889,1132,1,"advanced_analytics,api_access,dashboard"
618,2023-11-27,58215,124752,5821,2,"basic_analytics,priority_support,custom_reports"
618,2023-12-04,54646,117104,5464,2,api_access
618,2023-12-11,48802,104581,4880,2,"api_access,white_label"
618,2023-12-18,49286,105618,4928,2,"dashboard,white_label"
619,2023-11-27,29923,85271,2992,1,api_access
619,2023-12-04,33206,94628,3320,1,"custom_reports,priority_support"
619,2023-12-11,24765,70573,2476,1,"api_access,priority_support,dashboard"
619,2023-12-18,25023,71309,2502,1,"api_access,white_label,priority_support"
620,2023-11-27,10706,29872,1070,2,basic_analytics
620,2023-12-04,9769,27257,976,2,"advanced_analytics,basic_analytics,api_access"
620,2023-12-11,11532,32178,1153,2,"api_access,dashboard"
620,2023-12-18,12283,34274,1228,2,"api_access,advanced_analytics,dashboard"
622,2023-11-27,22160,38764,2215,2,"api_access,priority_support"
622,2023-12-04,20193,35325,2019,2,api_access
622,2023-12-11,24526,42903,2452,2,"api_access,white_label,custom_reports"
622,2023-12-18,24316,42536,2431,2,advanced_analytics
623,2023-11-27,1799,4902,179,1,"api_access,dashboard,basic_analytics"
623,2023-12-04,1755,4780,175,1,dashboard
623,2023-12-11,1924,5241,192,1,api_access
623,2023-12-18,1935,5271,193,1,"api_access,basic_analytics,dashboard"
624,2023-11-27,703,1877,70,3,"api_access,basic_analytics"
624,2023-12-04,624,1665,62,3,api_access
624,2023-12-11,881,2351,87,3,"dashboard,basic_analytics,api_access"
624,2023-12-18,786,2097,78,3,"api_access,dashboard,basic_analytics"
627,2023-11-27,6692,18057,669,3,"custom_reports,basic_analytics,advanced_analytics"
627,2023-12-04,7167,19338,716,3,"dashboard,custom_reports,basic_analytics"
627,2023-12-11,8021,21642,802,3,api_access
627,2023-12-18,8331,22479,833,3,"dashboard,advanced_analytics"
629,2023-11-27,83936,175917,8393,1,"white_label,dashboard,basic_analytics"
629,2023-12-04,75065,157326,7506,1,"advanced_analytics,custom_reports,white_label"
629,2023-12-11,72886,152758,7288,1,"white_label,priority_support,dashboard"
629,2023-12-18,76472,160274,7647,1,priority_support
631,2023-11-27,2338,4219,233,1,api_access
631,2023-12-04,2223,4011,222,1,api_access
631,2023-12-11,2620,4728,262,1,"api_access,basic_analytics"
631,2023-12-18,2876,5190,287,1,basic_analytics
633,2023-11-27,1478,2983,147,3,"basic_analytics,dashboard"
633,2023-12-04,1146,2314,114,3,"api_access,dashboard"
633,2023-12-11,1428,2883,142,3,api_access
633,2023-12-18,1298,2621,129,3,dashboard
634,2023-11-27,9243,16775,924,1,"basic_analytics,api_access"
634,2023-12-04,7265,13186,726,1,"api_access,basic_analytics"
634,2023-12-11,8467,15367,846,1,basic_analytics
634,2023-12-18,6771,12288,676,1,"basic_analytics,api_access"
635,2023-11-27,920,2672,92,3,basic_analytics
635,2023-12-04,709,2057,70,3,api_access
635,2023-12-11,901,2616,90,3,basic_analytics
635,2023-12-18,745,2163,74,3,"basic_analytics,dashboard,api_access"
636,2023-11-27,9813,27582,981,3,"basic_analytics,advanced_analytics"
636,2023-12-04,12684,35650,1268,3,"priority_support,white_label,dashboard"
636,2023-12-11,11171,31397,1117,3,"custom_reports,white_label"
636,2023-12-18,13987,39312,1398,3,"api_access,basic_analytics,white_label"
637,2023-11-27,2419,6515,241,2,"dashboard,api_access,basic_analytics"
637,2023-12-04,2436,6563,243,2,basic_analytics
637,2023-12-11,2473,6661,247,2,api_access
637,2023-12-18,1759,4738,175,2,"basic_analytics,api_access"
638,2023-11-27,78301,131917,7830,1,white_label
638,2023-12-04,79917,134638,7991,1,"custom_reports,priority_support"
638,2023-12-11,69451,117006,6945,1,"dashboard,priority_support,custom_reports"
638,2023-12-18,78257,131842,7825,1,api_access
640,2023-11-27,999,2493,99,1,"api_access,basic_analytics"
640,2023-12-04,1044,2607,104,1,api_access
640,2023-12-11,1041,2598,104,1,"basic_analytics,dashboard"
640,2023-12-18,1094,2732,109,1,api_access
641,2023-11-27,35289,59008,3528,3,"dashboard,priority_support,basic_analytics"
641,2023-12-04,27597,46146,2759,3,"custom_reports,basic_analytics,priority_support"
641,2023-12-11,26309,43992,2630,3,"api_access,advanced_analytics"
641,2023-12-18,29793,49817,2979,3,"white_label,custom_reports,priority_support"
642,2023-11-27,25934,48708,2593,3,advanced_analytics
642,2023-12-04,25498,47890,2549,3,"dashboard,white_label"
642,2023-12-11,26043,48914,2604,3,"basic_analytics,white_label"
642,2023-12-18,19740,37074,1973,3,white_label
643,2023-11-27,1781,3073,178,1,api_access
643,2023-12-04,2492,4298,249,1,dashboard
643,2023-12-11,2578,4446,257,1,"dashboard,api_access,basic_analytics"
643,2023-12-18,2113,3644,211,1,basic_analytics
644,2023-11-27,15769,34292,1576,1,priority_support
644,2023-12-04,14203,30886,1420,1,"advanced_analytics,basic_analytics"
644,2023-12-11,16615,36132,1661,1,"priority_support,white_label"
644,2023-12-18,17684,38455,1768,1,"priority_support,api_access"
645,2023-11-27,813,1522,81,3,"dashboard,basic_analytics,api_access"
645,2023-12-04,1132,2118,113,3,"dashboard,api_access"
645,2023-12-11,1003,1877,100,3,"basic_analytics,dashboard,api_access"
645,2023-12-18,928,1737,92,3,"api_access,dashboard"
648,2023-11-27,81430,161273,8142,1,"priority_support,basic_analytics"
648,2023-12-04,63446,125655,6344,1,basic_analytics
648,2023-12-11,77659,153804,7765,1,advanced_analytics
648,2023-12-18,65343,129413,6534,1,"white_label,priority_support"
649,2023-11-27,946,1849,94,2,"api_access,basic_analytics,dashboard"
649,2023-12-04,828,1618,82,2,basic_analytics
649,2023-12-11,936,1829,93,2,"basic_analytics,api_access,dashboard"
649,2023-12-18,712,1391,71,2,"basic_analytics,dashboard"
651,2023-11-27,24688,41193,2468,1,dashboard
651,2023-12-04,25660,42814,2566,1,advanced_analytics
651,2023-12-11,25741,42949,2574,1,api_access
651,2023-12-18,27462,45821,2746,1,"api_access,white_label"
652,2023-11-27,2436,4922,243,3,"basic_analytics,api_access,dashboard"
652,2023-12-04,1917,3872,191,3,"basic_analytics,api_access,dashboard"
652,2023-12-11,2373,4793,237,3,"dashboard,basic_analytics,api_access"
652,2023-12-18,2120,4282,211,3,"basic_analytics,dashboard"
653,2023-11-27,32120,90285,3212,3,white_label
653,2023-12-04,28614,80429,2861,3,dashboard
653,2023-12-11,25621,72016,2562,3,"dashboard,custom_reports"
653,2023-12-18,28489,80079,2848,3,"white_label,custom_reports,priority_support"
654,2023-11-27,93453,144594,9345,1,custom_reports
654,2023-12-04,88757,137329,8875,1,"dashboard,advanced_analytics,priority_support"
654,2023-12-11,78024,120722,7802,1,api_access
654,2023-12-18,89609,138647,8960,1,"api_access,priority_support"
655,2023-11-27,1762,4187,176,3,api_access
655,2023-12-04,1596,3794,159,3,"basic_analytics,api_access,dashboard"
655,2023-12-11,2200,5229,219,3,basic_analytics
655,2023-12-18,2098,4986,209,3,"basic_analytics,dashboard,api_access"
656,2023-11-27,35908,62995,3590,3,"custom_reports,dashboard,basic_analytics"
656,2023-12-04,24110,42298,2411,3,"advanced_analytics,custom_reports,api_access"
656,2023-12-11,34203,60003,3420,3,dashboard
656,2023-12-18,26432,46371,2643,3,custom_reports
657,2023-11-27,36572,89135,3657,1,"dashboard,priority_support,basic_analytics"
657,2023-12-04,36220,88277,3621,1,"priority_support,custom_reports"
657,2023-12-11,35042,85408,3504,1,"advanced_analytics,basic_analytics"
657,2023-12-18,30110,73386,3010,1,dashboard
658,2023-11-27,2430,5439,242,2,"api_access,basic_analytics"
658,2023-12-04,1742,3900,174,2,"api_access,dashboard"
658,2023-12-11,2424,5428,242,2,"api_access,basic_analytics,dashboard"
658,2023-12-18,1751,3921,175,2,dashboard
659,2023-11-27,21734,57378,2173,3,"custom_reports,basic_analytics"
659,2023-12-04,24272,64076,2427,3,advanced_analytics
659,2023-12-11,30049,79329,3004,3,custom_reports
659,2023-12-18,28748,75894,2874,3,"priority_support,white_label,basic_analytics"
660,2023-11-27,925,1503,92,1,api_access
660,2023-12-04,942,1530,94,1,"basic_analytics,api_access,dashboard"
660,2023-12-11,767,1246,76,1,"dashboard,basic_analytics"
660,2023-12-18,712,1157,71,1,"api_access,basic_analytics"
661,2023-11-27,2126,4320,212,1,"api_access,dashboard,basic_analytics"
661,2023-12-04,2363,4803,236,1,dashboard
661,2023-12-11,2219,4509,221,1,"dashboard,basic_analytics"
661,2023-12-18,1751,3558,174,1,"dashboard,api_access"
664,2023-11-27,4293,7284,429,2,dashboard
664,2023-12-04,4827,8190,482,2,advanced_analytics
664,2023-12-11,5133,8708,513,2,"dashboard,custom_reports"
664,2023-12-18,5788,9820,578,2,"advanced_analytics,basic_analytics,custom_reports"
665,2023-11-27,42528,118850,4252,2,"custom_reports,dashboard,api_access"
665,2023-12-04,50446,140980,5044,2,"advanced_analytics,basic_analytics"
665,2023-12-11,43614,121886,4361,2,"custom_reports,api_access,dashboard"
665,2023-12-18,49858,139335,4985,2,"basic_analytics,api_access,advanced_analytics"
666,2023-11-27,2623,5332,262,2,dashboard
666,2023-12-04,2892,5879,289,2,"dashboard,basic_analytics,api_access"
666,2023-12-11,3555,7226,355,2,"advanced_analytics,custom_reports"
666,2023-12-18,3427,6967,342,2,"advanced_analytics,custom_reports"
668,2023-11-27,24401,46502,2439,2,advanced_analytics
668,2023-12-04,26932,51325,2693,2,"custom_reports,api_access,dashboard"
668,2023-12-11,30513,58150,3051,2,basic_analytics
668,2023-12-18,32801,62510,3279,2,"advanced_analytics,api_access"
669,2023-11-27,1819,3678,181,3,"basic_analytics,dashboard"
669,2023-12-04,2047,4139,204,3,"api_access,basic_analytics"
669,2023-12-11,2019,4083,201,3,"basic_analytics,dashboard,api_access"
669,2023-12-18,2464,4983,246,3,"dashboard,api_access"
671,2023-11-27,23298,35817,2329,1,"dashboard,custom_reports,advanced_analytics"
671,2023-12-04,20633,31720,2063,1,custom_reports
671,2023-12-11,19073,29321,1907,1,white_label
671,2023-12-18,19584,30107,1958,1,"white_label,priority_support"
672,2023-11-27,1305,3888,130,2,"dashboard,basic_analytics"
672,2023-12-04,1431,4264,142,2,"dashboard,api_access,basic_analytics"
672,2023-12-11,1044,3111,104,2,dashboard
672,2023-12-18,1168,3478,116,2,"api_access,basic_analytics"
673,2023-11-27,2399,5494,239,1,"api_access,dashboard,basic_analytics"
673,2023-12-04,2424,5553,242,1,"dashboard,basic_analytics"
673,2023-12-11,1836,4206,183,1,"basic_analytics,dashboard,api_access"
673,2023-12-18,2270,5200,226,1,"dashboard,basic_analytics"
674,2023-11-27,30115,76184,3011,3,"api_access,priority_support,white_label"
674,2023-12-04,35337,89395,3533,3,"custom_reports,advanced_analytics"
674,2023-12-11,40129,101518,4012,3,white_label
674,2023-12-18,40450,102329,4044,3,"basic_analytics,api_access"
675,2023-11-27,37612,86249,3761,2,"dashboard,custom_reports,api_access"
675,2023-12-04,50668,116188,5066,2,api_access
675,2023-12-11,52041,119337,5204,2,"api_access,basic_analytics,custom_reports"
675,2023-12-18,54428,124811,5442,2,"api_access,advanced_analytics,basic_analytics"
676,2023-11-27,29647,48133,2964,2,"advanced_analytics,custom_reports,dashboard"
676,2023-12-04,27447,44560,2744,2,"dashboard,basic_analytics,advanced_analytics"
676,2023-12-11,21031,34144,2102,2,basic_analytics
676,2023-12-18,29804,48387,2980,2,api_access
677,2023-11-27,1995,4252,199,3,api_access
677,2023-12-04,2046,4362,204,3,"basic_analytics,api_access"
677,2023-12-11,2128,4537,212,3,dashboard
677,2023-12-18,2153,4590,215,3,"api_access,basic_analytics"
678,2023-11-27,22940,62625,2293,3,white_label
678,2023-12-04,23609,64452,2360,3,api_access
678,2023-12-11,21173,57801,2117,3,"priority_support,api_access,advanced_analytics"
678,2023-12-18,24454,66760,2445,3,"advanced_analytics,dashboard"
679,2023-11-27,8308,14529,830,1,"dashboard,custom_reports"
679,2023-12-04,9098,15910,909,1,"custom_reports,basic_analytics"
679,2023-12-11,7473,13069,747,1,"advanced_analytics,custom_reports"
679,2023-12-18,8062,14099,806,1,"api_access,custom_reports,advanced_analytics"
680,2023-11-27,493,1131,49,2,api_access
680,2023-12-04,448,1028,44,2,dashboard
680,2023-12-11,583,1336,58,2,"basic_analytics,dashboard"
680,2023-12-18,584,1338,58,2,"api_access,basic_analytics"
682,2023-11-27,5156,10666,515,3,basic_analytics
682,2023-12-04,5049,10445,504,3,api_access
682,2023-12-11,4981,10305,497,3,"advanced_analytics,dashboard"
682,2023-12-18,4371,9043,436,3,"basic_analytics,custom_reports"
683,2023-11-27,5964,10006,596,3,custom_reports
683,2023-12-04,6094,10223,609,3,advanced_analytics
683,2023-12-11,5361,8995,536,3,"dashboard,advanced_analytics"
683,2023-12-18,4300,7214,430,3,api_access
684,2023-11-27,1005,2710,100,1,"basic_analytics,dashboard,api_access"
684,2023-12-04,952,2567,95,1,"api_access,basic_analytics,dashboard"
684,2023-12-11,1093,2947,109,1,"basic_analytics,api_access"
684,2023-12-18,852,2296,85,1,"api_access,dashboard"
685,2023-11-27,585,1028,58,3,"dashboard,api_access"
685,2023-12-04,590,1038,58,3,"basic_analytics,dashboard,api_access"
685,2023-12-11,520,914,51,3,"dashboard,basic_analytics"
685,2023-12-18,689,1210,68,3,dashboard
686,2023-11-27,22703,65515,2270,1,advanced_analytics
686,2023-12-04,21624,62402,2162,1,"basic_analytics,custom_reports,white_label"
686,2023-12-11,23268,67145,2326,1,"priority_support,advanced_analytics,white_label"
686,2023-12-18,23942,69091,2394,1,"api_access,advanced_analytics"
689,2023-11-27,24160,68436,2415,1,"basic_analytics,api_access"
689,2023-12-04,21437,60722,2143,1,"white_label,basic_analytics"
689,2023-12-11,20872,59123,2087,1,"dashboard,api_access"
689,2023-12-18,17034,48252,1703,1,api_access
690,2023-11-27,781,1404,77,1,dashboard
690,2023-12-04,819,1472,81,1,basic_analytics
690,2023-12-11,710,1276,70,1,dashboard
690,2023-12-18,916,1647,91,1,dashboard
691,2023-11-27,9464,18221,946,1,"dashboard,advanced_analytics"
691,2023-12-04,9963,19183,996,1,"custom_reports,basic_analytics,api_access"
691,2023-12-11,12774,24593,1277,1,custom_reports
691,2023-12-18,9707,18688,970,1,"api_access,advanced_analytics"
693,2023-11-27,1959,5030,195,3,"basic_analytics,api_access,dashboard"
693,2023-12-04,1999,5133,199,3,"dashboard,api_access"
693,2023-12-11,1706,4381,170,3,"basic_analytics,dashboard,api_access"
693,2023-12-18,1873,4809,187,3,"basic_analytics,api_access,dashboard"
694,2023-11-27,548,903,54,3,dashboard
694,2023-12-04,447,737,44,3,"dashboard,basic_analytics"
694,2023-12-11,501,826,50,3,"api_access,dashboard"
694,2023-12-18,509,839,50,3,"dashboard,basic_analytics,api_access"
695,2023-11-27,7606,17257,760,1,"custom_reports,advanced_analytics,api_access"
695,2023-12-04,6338,14380,633,1,"dashboard,advanced_analytics,custom_reports"
695,2023-12-11,6701,15205,670,1,api_access
695,2023-12-18,7190,16313,718,1,advanced_analytics
696,2023-11-27,18924,53166,1892,2,"advanced_analytics,priority_support"
696,2023-12-04,22890,64308,2288,2,"custom_reports,white_label"
696,2023-12-11,20401,57315,2039,2,api_access
696,2023-12-18,21163,59457,2116,2,advanced_analytics
697,2023-11-27,3751,10848,375,3,"dashboard,basic_analytics"
697,2023-12-04,4687,13557,468,3,custom_reports
697,2023-12-11,5102,14756,510,3,"basic_analytics,advanced_analytics"
697,2023-12-18,4211,12179,421,3,api_access
698,2023-11-27,35449,57836,3544,1,white_label
698,2023-12-04,28936,47210,2893,1,custom_reports
698,2023-12-11,32497,53019,3249,1,"dashboard,advanced_analytics,priority_support"
698,2023-12-18,31823,51920,3182,1,"advanced_analytics,priority_support,basic_analytics"
701,2023-11-27,10034,21739,1003,3,api_access
701,2023-12-04,12131,26282,1212,3,"dashboard,basic_analytics"
701,2023-12-11,11693,25334,1169,3,"dashboard,api_access"
701,2023-12-18,13864,30037,1386,3,basic_analytics
702,2023-11-27,49731,132831,4972,2,dashboard
702,2023-12-04,57281,152999,5728,2,dashboard
702,2023-12-11,54449,145433,5444,2,"custom_reports,advanced_analytics,api_access"
702,2023-12-18,64774,173010,6477,2,advanced_analytics
703,2023-11-27,37333,66797,3733,1,advanced_analytics
703,2023-12-04,37074,66332,3707,1,custom_reports
703,2023-12-11,45313,81073,4531,1,"white_label,priority_support"
703,2023-12-18,47413,84831,4741,1,"basic_analytics,custom_reports"
704,2023-11-27,51098,149212,5109,3,"white_label,dashboard"
704,2023-12-04,47900,139873,4789,3,"dashboard,api_access"
704,2023-12-11,50405,147187,5040,3,"basic_analytics,advanced_analytics,api_access"
704,2023-12-18,41576,121408,4157,3,"dashboard,priority_support"
705,2023-11-27,1784,4849,178,2,"basic_analytics,dashboard,api_access"
705,2023-12-04,1811,4924,181,2,"basic_analytics,api_access"
705,2023-12-11,2312,6286,231,2,"api_access,dashboard"
705,2023-12-18,1823,4956,182,2,"basic_analytics,api_access,dashboard"
706,2023-11-27,20819,55814,2081,1,"dashboard,api_access"
706,2023-12-04,26428,70851,2642,1,dashboard
706,2023-12-11,26653,71454,2665,1,"basic_analytics,api_access"
706,2023-12-18,18991,50914,1899,1,"custom_reports,basic_analytics"
707,2023-11-27,52589,82929,5258,2,"api_access,white_label,dashboard"
707,2023-12-04,44717,70515,4471,2,"basic_analytics,advanced_analytics,custom_reports"
707,2023-12-11,54467,85890,5446,2,"advanced_analytics,custom_reports"
707,2023-12-18,45072,71074,4507,2,api_access
709,2023-11-27,20396,52043,2039,2,advanced_analytics
709,2023-12-04,19045,48595,1904,2,"white_label,advanced_analytics,basic_analytics"
709,2023-12-11,24709,63048,2470,2,"priority_support,api_access"
709,2023-12-18,20497,52301,2049,2,white_label
710,2023-11-27,1737,4494,173,1,"basic_analytics,dashboard,api_access"
710,2023-12-04,1727,4470,172,1,"api_access,basic_analytics"
710,2023-12-11,2172,5621,217,1,api_access
710,2023-12-18,1774,4592,177,1,"basic_analytics,api_access"
711,2023-11-27,5468,8987,546,1,custom_reports
711,2023-12-04,5736,9426,573,1,basic_analytics
711,2023-12-11,7115,11692,711,1,custom_reports
711,2023-12-18,5241,8613,524,1,advanced_analytics
714,2023-11-27,35447,87551,3544,2,"priority_support,dashboard"
714,2023-12-04,30558,75476,3055,2,"basic_analytics,api_access"
714,2023-12-11,38745,95698,3874,2,"dashboard,priority_support"
714,2023-12-18,39615,97846,3961,2,"priority_support,dashboard"
715,2023-11-27,26385,60036,2638,1,"priority_support,custom_reports"
715,2023-12-04,19737,44909,1973,1,dashboard
715,2023-12-11,22305,50753,2230,1,white_label
715,2023-12-18,25418,57835,2541,1,"api_access,priority_support,basic_analytics"
716,2023-11-27,40233,115917,4023,3,"priority_support,api_access"
716,2023-12-04,49444,142455,4944,3,"api_access,basic_analytics"
716,2023-12-11,51252,147663,5125,3,advanced_analytics
716,2023-12-18,39758,114547,3975,3,"basic_analytics,api_access"
717,2023-11-27,1873,2931,187,2,api_access
717,2023-12-04,2331,3649,232,2,dashboard
717,2023-12-11,1902,2977,190,2,basic_analytics
717,2023-12-18,2145,3357,214,2,basic_analytics
719,2023-11-27,500,1467,49,2,"basic_analytics,dashboard,api_access"
719,2023-12-04,586,1720,58,2,basic_analytics
719,2023-12-11,606,1778,60,2,"dashboard,api_access"
719,2023-12-18,607,1781,60,2,basic_analytics
720,2023-11-27,1912,5527,191,3,"api_access,basic_analytics,dashboard"
720,2023-12-04,2447,7075,244,3,api_access
