customer_id,transaction_date,amount,type,status
153,2023-12-27,700,upgrade,success
153,2023-12-27,299,subscription,success
155,2023-12-27,299,subscription,success
156,2023-12-27,999,subscription,success
157,2023-12-27,99,subscription,failed
158,2023-12-27,999,subscription,success
160,2023-12-27,99,subscription,success
161,2023-12-27,999,subscription,success
162,2023-12-27,299,subscription,success
163,2023-12-27,299,subscription,success
164,2023-12-27,299,subscription,success
165,2023-12-27,999,subscription,success
166,2023-12-27,999,subscription,success
167,2023-12-27,99,subscription,success
169,2023-12-27,200,upgrade,success
169,2023-12-27,99,subscription,success
170,2023-12-27,999,subscription,success
171,2023-12-27,99,subscription,success
172,2023-12-27,299,subscription,success
173,2023-12-27,999,subscription,success
176,2023-12-27,99,subscription,success
177,2023-12-27,999,subscription,success
179,2023-12-27,999,subscription,success
180,2023-12-27,999,subscription,success
181,2023-12-27,999,subscription,success
183,2023-12-27,99,subscription,success
184,2023-12-27,299,subscription,success
185,2023-12-27,999,subscription,success
187,2023-12-27,999,subscription,success
188,2023-12-27,700,upgrade,success
188,2023-12-27,299,subscription,success
189,2023-12-27,999,subscription,success
191,2023-12-27,999,subscription,success
192,2023-12-27,999,subscription,success
193,2023-12-27,999,subscription,success
196,2023-12-27,299,subscription,success
197,2023-12-27,99,subscription,failed
198,2023-12-27,299,subscription,success
199,2023-12-27,200,upgrade,success
199,2023-12-27,99,subscription,success
200,2023-12-27,99,subscription,success
202,2023-12-27,299,subscription,failed
204,2023-12-27,999,subscription,success
205,2023-12-27,99,subscription,success
206,2023-12-27,299,subscription,success
207,2023-12-27,99,subscription,success
208,2023-12-27,299,subscription,success
211,2023-12-27,99,subscription,success
212,2023-12-27,999,subscription,success
215,2023-12-27,999,subscription,success
216,2023-12-27,99,subscription,success
219,2023-12-27,99,subscription,failed
220,2023-12-27,99,subscription,success
221,2023-12-27,999,subscription,success
222,2023-12-27,999,subscription,success
223,2023-12-27,999,subscription,success
224,2023-12-27,99,subscription,success
226,2023-12-27,99,subscription,success
227,2023-12-27,999,subscription,success
229,2023-12-27,299,subscription,success
230,2023-12-27,99,subscription,success
231,2023-12-27,999,subscription,success
233,2023-12-27,700,upgrade,success
233,2023-12-27,299,subscription,success
236,2023-12-27,99,subscription,success
237,2023-12-27,999,subscription,success
238,2023-12-27,99,subscription,success
240,2023-12-27,999,subscription,success
241,2023-12-27,999,subscription,success
242,2023-12-27,299,subscription,success
243,2023-12-27,999,subscription,success
246,2023-12-27,999,subscription,failed
247,2023-12-27,999,subscription,success
249,2023-12-27,999,subscription,success
250,2023-12-27,999,subscription,success
251,2023-12-27,999,subscription,success
253,2023-12-27,299,subscription,success
255,2023-12-27,700,upgrade,success
255,2023-12-27,299,subscription,success
256,2023-12-27,99,subscription,success
257,2023-12-27,999,subscription,success
258,2023-12-27,999,subscription,success
259,2023-12-27,99,subscription,success
260,2023-12-27,200,upgrade,success
260,2023-12-27,99,subscription,success
261,2023-12-27,99,subscription,success
263,2023-12-27,999,subscription,success
265,2023-12-27,999,subscription,success
267,2023-12-27,999,subscription,success
269,2023-12-27,999,subscription,success
272,2023-12-27,999,subscription,success
273,2023-12-27,999,subscription,success
275,2023-12-27,999,subscription,success
277,2023-12-27,99,subscription,success
278,2023-12-27,999,subscription,success
279,2023-12-27,99,subscription,success
284,2023-12-27,99,subscription,success
285,2023-12-27,999,subscription,success
286,2023-12-27,999,subscription,success
287,2023-12-27,999,subscription,success
288,2023-12-27,999,subscription,success
289,2023-12-27,299,subscription,success
290,2023-12-27,99,subscription,success
291,2023-12-27,700,upgrade,success
291,2023-12-27,299,subscription,success
294,2023-12-27,99,subscription,success
295,2023-12-27,999,subscription,success
297,2023-12-27,999,subscription,success
298,2023-12-27,999,subscription,success
299,2023-12-27,999,subscription,success
300,2023-12-27,999,subscription,success
303,2023-12-27,99,subscription,success
304,2023-12-27,999,subscription,success
305,2023-12-27,999,subscription,success
307,2023-12-27,999,subscription,success
308,2023-12-27,999,subscription,success
309,2023-12-27,700,upgrade,success
309,2023-12-27,299,subscription,success
311,2023-12-27,999,subscription,success
312,2023-12-27,299,subscription,success
313,2023-12-27,99,subscription,success
314,2023-12-27,999,subscription,success
316,2023-12-27,700,upgrade,success
316,2023-12-27,299,subscription,success
317,2023-12-27,700,upgrade,success
317,2023-12-27,299,subscription,success
318,2023-12-27,700,upgrade,success
318,2023-12-27,299,subscription,success
319,2023-12-27,999,subscription,success
320,2023-12-27,299,subscription,success
322,2023-12-27,99,subscription,success
324,2023-12-27,299,subscription,success
325,2023-12-27,999,subscription,success
326,2023-12-27,200,upgrade,success
326,2023-12-27,99,subscription,success
328,2023-12-27,999,subscription,success
329,2023-12-27,999,subscription,success
331,2023-12-27,999,subscription,success
333,2023-12-27,999,subscription,success
334,2023-12-27,99,subscription,success
335,2023-12-27,99,subscription,success
337,2023-12-27,99,subscription,success
338,2023-12-27,299,subscription,success
339,2023-12-27,99,subscription,success
340,2023-12-27,999,subscription,success
341,2023-12-27,999,subscription,success
342,2023-12-27,999,subscription,success
343,2023-12-27,999,subscription,success
345,2023-12-27,700,upgrade,success
345,2023-12-27,299,subscription,success
346,2023-12-27,99,subscription,success
347,2023-12-27,999,subscription,success
348,2023-12-27,299,subscription,success
349,2023-12-27,700,upgrade,success
349,2023-12-27,299,subscription,success
351,2023-12-27,999,subscription,success
352,2023-12-27,999,subscription,success
353,2023-12-27,99,subscription,success
355,2023-12-27,999,subscription,success
356,2023-12-27,999,subscription,success
357,2023-12-27,999,subscription,success
360,2023-12-27,99,subscription,success
361,2023-12-27,999,subscription,success
362,2023-12-27,200,upgrade,success
362,2023-12-27,99,subscription,success
363,2023-12-27,700,upgrade,success
363,2023-12-27,299,subscription,success
364,2023-12-27,999,subscription,success
365,2023-12-27,299,subscription,success
366,2023-12-27,999,subscription,success
367,2023-12-27,999,subscription,success
368,2023-12-27,999,subscription,success
369,2023-12-27,999,subscription,success
371,2023-12-27,999,subscription,success
373,2023-12-27,999,subscription,success
374,2023-12-27,99,subscription,failed
375,2023-12-27,99,subscription,success
377,2023-12-27,99,subscription,failed
379,2023-12-27,700,upgrade,success
379,2023-12-27,299,subscription,success
380,2023-12-27,99,subscription,success
381,2023-12-27,200,upgrade,success
381,2023-12-27,99,subscription,success
382,2023-12-27,99,subscription,success
383,2023-12-27,999,subscription,success
387,2023-12-27,999,subscription,success
388,2023-12-27,999,subscription,success
391,2023-12-27,999,subscription,success
393,2023-12-27,999,subscription,success
394,2023-12-27,99,subscription,success
395,2023-12-27,999,subscription,success
396,2023-12-27,999,subscription,success
397,2023-12-27,99,subscription,success
398,2023-12-27,99,subscription,success
400,2023-12-27,999,subscription,success
402,2023-12-27,99,subscription,success
403,2023-12-27,99,subscription,success
404,2023-12-27,999,subscription,success
405,2023-12-27,999,subscription,success
406,2023-12-27,900,upgrade,success
406,2023-12-27,99,subscription,success
409,2023-12-27,299,subscription,success
410,2023-12-27,99,subscription,failed
411,2023-12-27,299,subscription,success
412,2023-12-27,999,subscription,success
413,2023-12-27,999,subscription,success
414,2023-12-27,99,subscription,success
415,2023-12-27,299,subscription,success
416,2023-12-27,99,subscription,success
417,2023-12-27,200,upgrade,success
417,2023-12-27,99,subscription,success
418,2023-12-27,99,subscription,success
419,2023-12-27,999,subscription,success
420,2023-12-27,99,subscription,success
421,2023-12-27,999,subscription,success
423,2023-12-27,999,subscription,success
425,2023-12-27,999,subscription,success
427,2023-12-27,999,subscription,success
428,2023-12-27,99,subscription,success
429,2023-12-27,999,subscription,success
430,2023-12-27,999,subscription,success
431,2023-12-27,99,subscription,success
432,2023-12-27,999,subscription,success
435,2023-12-27,999,subscription,success
436,2023-12-27,99,subscription,success
437,2023-12-27,99,subscription,failed
439,2023-12-27,99,subscription,success
440,2023-12-27,999,subscription,success
442,2023-12-27,999,subscription,success
444,2023-12-27,999,subscription,success
445,2023-12-27,99,subscription,success
446,2023-12-27,99,subscription,success
448,2023-12-27,999,subscription,success
449,2023-12-27,99,subscription,success
450,2023-12-27,99,subscription,success
452,2023-12-27,999,subscription,success
453,2023-12-27,99,subscription,success
454,2023-12-27,99,subscription,failed
456,2023-12-27,999,subscription,success
458,2023-12-27,999,subscription,success
459,2023-12-27,299,subscription,success
460,2023-12-27,999,subscription,success
461,2023-12-27,99,subscription,success
462,2023-12-27,999,subscription,success
463,2023-12-27,999,subscription,success
464,2023-12-27,99,subscription,success
467,2023-12-27,99,subscription,success
470,2023-12-27,999,subscription,success
473,2023-12-27,999,subscription,success
474,2023-12-27,999,subscription,success
475,2023-12-27,299,subscription,success
477,2023-12-27,999,subscription,success
478,2023-12-27,99,subscription,success
481,2023-12-27,999,subscription,success
482,2023-12-27,999,subscription,success
485,2023-12-27,999,subscription,success
486,2023-12-27,999,subscription,success
487,2023-12-27,99,subscription,success
488,2023-12-27,700,upgrade,success
488,2023-12-27,299,subscription,success
490,2023-12-27,999,subscription,success
491,2023-12-27,999,subscription,success
493,2023-12-27,999,subscription,success
494,2023-12-27,299,subscription,success
496,2023-12-27,999,subscription,success
498,2023-12-27,99,subscription,success
499,2023-12-27,99,subscription,success
500,2023-12-27,99,subscription,success
502,2023-12-27,99,subscription,success
503,2023-12-27,299,subscription,success
504,2023-12-27,299,subscription,success
505,2023-12-27,99,subscription,success
509,2023-12-27,299,subscription,success
510,2023-12-27,999,subscription,success
511,2023-12-27,999,subscription,success
513,2023-12-27,700,upgrade,success
513,2023-12-27,299,subscription,success
514,2023-12-27,999,subscription,success
515,2023-12-27,999,subscription,success
516,2023-12-27,299,subscription,success
517,2023-12-27,99,subscription,success
520,2023-12-27,999,subscription,success
521,2023-12-27,999,subscription,success
522,2023-12-27,99,subscription,success
524,2023-12-27,999,subscription,success
525,2023-12-27,99,subscription,failed
527,2023-12-27,99,subscription,success
528,2023-12-27,999,subscription,success
529,2023-12-27,999,subscription,success
530,2023-12-27,99,subscription,success
531,2023-12-27,999,subscription,success
532,2023-12-27,99,subscription,success
533,2023-12-27,700,upgrade,success
533,2023-12-27,299,subscription,success
534,2023-12-27,999,subscription,success
536,2023-12-27,99,subscription,success
537,2023-12-27,99,subscription,success
540,2023-12-27,299,subscription,success
541,2023-12-27,999,subscription,success
542,2023-12-27,999,subscription,success
543,2023-12-27,999,subscription,success
544,2023-12-27,299,subscription,success
548,2023-12-27,999,subscription,success
552,2023-12-27,99,subscription,success
553,2023-12-27,700,upgrade,success
553,2023-12-27,299,subscription,success
555,2023-12-27,99,subscription,success
556,2023-12-27,99,subscription,success
557,2023-12-27,200,upgrade,success
557,2023-12-27,99,subscription,success
561,2023-12-27,999,subscription,success
562,2023-12-27,99,subscription,success
563,2023-12-27,999,subscription,success
565,2023-12-27,99,subscription,success
566,2023-12-27,999,subscription,failed
570,2023-12-27,200,upgrade,success
570,2023-12-27,99,subscription,success
571,2023-12-27,99,subscription,success
572,2023-12-27,99,subscription,success
573,2023-12-27,99,subscription,success
574,2023-12-27,999,subscription,success
576,2023-12-27,700,upgrade,success
576,2023-12-27,299,subscription,success
577,2023-12-27,299,subscription,success
578,2023-12-27,999,subscription,success
579,2023-12-27,299,subscription,success
580,2023-12-27,299,subscription,success
581,2023-12-27,99,subscription,success
582,2023-12-27,700,upgrade,success
582,2023-12-27,299,subscription,failed
583,2023-12-27,999,subscription,success
584,2023-12-27,99,subscription,success
587,2023-12-27,999,subscription,success
588,2023-12-27,99,subscription,success
589,2023-12-27,99,subscription,success
590,2023-12-27,999,subscription,success
591,2023-12-27,99,subscription,failed
592,2023-12-27,999,subscription,success
593,2023-12-27,99,subscription,success
595,2023-12-27,99,subscription,failed
597,2023-12-27,99,subscription,success
599,2023-12-27,700,upgrade,success
599,2023-12-27,299,subscription,success
602,2023-12-27,999,subscription,failed
604,2023-12-27,999,subscription,failed
605,2023-12-27,700,upgrade,success
605,2023-12-27,299,subscription,success
606,2023-12-27,99,subscription,success
608,2023-12-27,999,subscription,success
609,2023-12-27,299,subscription,success
610,2023-12-27,700,upgrade,success
610,2023-12-27,299,subscription,success
611,2023-12-27,99,subscription,success
612,2023-12-27,999,subscription,success
616,2023-12-27,99,subscription,success
617,2023-12-27,299,subscription,success
618,2023-12-27,999,subscription,success
619,2023-12-27,999,subscription,success
620,2023-12-27,999,subscription,success
622,2023-12-27,999,subscription,success
623,2023-12-27,200,upgrade,success
623,2023-12-27,99,subscription,success
624,2023-12-27,200,upgrade,success
624,2023-12-27,99,subscription,success
627,2023-12-27,299,subscription,success
629,2023-12-27,999,subscription,success
631,2023-12-27,299,subscription,success
633,2023-12-27,99,subscription,success
634,2023-12-27,700,upgrade,success
634,2023-12-27,299,subscription,success
635,2023-12-27,99,subscription,success
636,2023-12-27,999,subscription,success
637,2023-12-27,99,subscription,success
638,2023-12-27,999,subscription,success
640,2023-12-27,99,subscription,success
641,2023-12-27,999,subscription,success
642,2023-12-27,999,subscription,success
643,2023-12-27,99,subscription,failed
644,2023-12-27,999,subscription,success
645,2023-12-27,99,subscription,success
648,2023-12-27,999,subscription,success
649,2023-12-27,99,subscription,success
651,2023-12-27,999,subscription,success
652,2023-12-27,99,subscription,success
653,2023-12-27,999,subscription,success
654,2023-12-27,999,subscription,success
655,2023-12-27,200,upgrade,success
655,2023-12-27,99,subscription,success
656,2023-12-27,999,subscription,failed
657,2023-12-27,999,subscription,success
658,2023-12-27,99,subscription,success
659,2023-12-27,999,subscription,success
660,2023-12-27,99,subscription,success
661,2023-12-27,99,subscription,success
664,2023-12-27,299,subscription,success
665,2023-12-27,999,subscription,success
666,2023-12-27,299,subscription,success
668,2023-12-27,999,subscription,success
669,2023-12-27,99,subscription,success
671,2023-12-27,999,subscription,success
672,2023-12-27,99,subscription,success
673,2023-12-27,99,subscription,success
674,2023-12-27,999,subscription,success
675,2023-12-27,999,subscription,success
676,2023-12-27,999,subscription,success
677,2023-12-27,99,subscription,success
678,2023-12-27,999,subscription,success
679,2023-12-27,299,subscription,success
680,2023-12-27,99,subscription,success
682,2023-12-27,299,subscription,success
683,2023-12-27,700,upgrade,success
683,2023-12-27,299,subscription,success
684,2023-12-27,99,subscription,success
685,2023-12-27,99,subscription,success
686,2023-12-27,999,subscription,success
689,2023-12-27,999,subscription,success
690,2023-12-27,99,subscription,success
691,2023-12-27,999,subscription,success
693,2023-12-27,99,subscription,success
694,2023-12-27,99,subscription,success
695,2023-12-27,700,upgrade,success
695,2023-12-27,299,subscription,success
696,2023-12-27,999,subscription,success
697,2023-12-27,700,upgrade,success
697,2023-12-27,299,subscription,failed
698,2023-12-27,999,subscription,success
701,2023-12-27,999,subscription,success
702,2023-12-27,999,subscription,success
703,2023-12-27,999,subscription,success
704,2023-12-27,999,subscription,success
705,2023-12-27,99,subscription,success
706,2023-12-27,999,subscription,success
707,2023-12-27,999,subscription,success
709,2023-12-27,999,subscription,success
710,2023-12-27,99,subscription,success
711,2023-12-27,299,subscription,success
714,2023-12-27,999,subscription,success
716,2023-12-27,999,subscription,success
717,2023-12-27,99,subscription,success
719,2023-12-27,99,subscription,success
720,2023-12-27,99,subscription,success
721,2023-12-27,299,subscription,success
722,2023-12-27,999,subscription,success
723,2023-12-27,99,subscription,success
724,2023-12-27,999,subscription,success
726,2023-12-27,99,subscription,success
727,2023-12-27,999,subscription,success
729,2023-12-27,200,upgrade,success
729,2023-12-27,99,subscription,success
731,2023-12-27,999,subscription,success
732,2023-12-27,299,subscription,success
736,2023-12-27,99,subscription,failed
737,2023-12-27,200,upgrade,success
737,2023-12-27,99,subscription,success
738,2023-12-27,999,subscription,success
739,2023-12-27,999,subscription,success
740,2023-12-27,99,subscription,success
741,2023-12-27,99,subscription,failed
742,2023-12-27,99,subscription,success
743,2023-12-27,700,upgrade,success
743,2023-12-27,299,subscription,success
744,2023-12-27,99,subscription,success
745,2023-12-27,999,subscription,success
747,2023-12-27,999,subscription,success
749,2023-12-27,299,subscription,success
750,2023-12-27,299,subscription,success
751,2023-12-27,999,subscription,failed
752,2023-12-27,999,subscription,success
753,2023-12-27,700,upgrade,success
753,2023-12-27,299,subscription,success
754,2023-12-27,700,upgrade,success
754,2023-12-27,299,subscription,success
755,2023-12-27,99,subscription,success
756,2023-12-27,999,subscription,success
757,2023-12-27,999,subscription,success
758,2023-12-27,999,subscription,success
761,2023-12-27,999,subscription,success
762,2023-12-27,999,subscription,success
766,2023-12-27,99,subscription,success
767,2023-12-27,99,subscription,success
768,2023-12-27,99,subscription,success
769,2023-12-27,99,subscription,success
770,2023-12-27,299,subscription,success
772,2023-12-27,99,subscription,success
773,2023-12-27,99,subscription,success
774,2023-12-27,99,subscription,success
775,2023-12-27,999,subscription,success
777,2023-12-27,299,subscription,success
778,2023-12-27,299,subscription,success
779,2023-12-27,99,subscription,success
780,2023-12-27,999,subscription,success
781,2023-12-27,999,subscription,success
782,2023-12-27,99,subscription,success
783,2023-12-27,99,subscription,success
784,2023-12-27,999,subscription,success
785,2023-12-27,700,upgrade,success
785,2023-12-27,299,subscription,failed
786,2023-12-27,999,subscription,success
787,2023-12-27,999,subscription,success
788,2023-12-27,999,subscription,success
789,2023-12-27,999,subscription,success
790,2023-12-27,99,subscription,success
791,2023-12-27,99,subscription,success
792,2023-12-27,999,subscription,success
793,2023-12-27,999,subscription,success
794,2023-12-27,99,subscription,success
796,2023-12-27,999,subscription,success
797,2023-12-27,99,subscription,success
801,2023-12-27,299,subscription,success
802,2023-12-27,700,upgrade,success
802,2023-12-27,299,subscription,success
803,2023-12-27,99,subscription,success
805,2023-12-27,299,subscription,success
806,2023-12-27,999,subscription,success
807,2023-12-27,999,subscription,success
808,2023-12-27,999,subscription,success
809,2023-12-27,299,subscription,success
810,2023-12-27,299,subscription,success
816,2023-12-27,700,upgrade,success
816,2023-12-27,299,subscription,success
817,2023-12-27,99,subscription,success
819,2023-12-27,999,subscription,success
821,2023-12-27,299,subscription,success
822,2023-12-27,99,subscription,success
825,2023-12-27,99,subscription,success
826,2023-12-27,99,subscription,success
827,2023-12-27,99,subscription,success
828,2023-12-27,999,subscription,failed
829,2023-12-27,999,subscription,success
830,2023-12-27,700,upgrade,success
830,2023-12-27,299,subscription,success
833,2023-12-27,700,upgrade,success
833,2023-12-27,299,subscription,success
834,2023-12-27,999,subscription,success
835,2023-12-27,99,subscription,success
836,2023-12-27,999,subscription,success
837,2023-12-27,99,subscription,success
838,2023-12-27,999,subscription,success
839,2023-12-27,999,subscription,success
840,2023-12-27,99,subscription,success
841,2023-12-27,99,subscription,success
842,2023-12-27,999,subscription,success
845,2023-12-27,99,subscription,success
847,2023-12-27,200,upgrade,success
847,2023-12-27,99,subscription,success
848,2023-12-27,999,subscription,success
850,2023-12-27,999,subscription,success
853,2023-12-27,99,subscription,success
854,2023-12-27,99,subscription,success
855,2023-12-27,99,subscription,success
856,2023-12-27,299,subscription,success
857,2023-12-27,299,subscription,success
858,2023-12-27,999,subscription,success
861,2023-12-27,299,subscription,success
862,2023-12-27,99,subscription,success
863,2023-12-27,999,subscription,success
866,2023-12-27,999,subscription,failed
867,2023-12-27,999,subscription,success
868,2023-12-27,99,subscription,success
869,2023-12-27,999,subscription,success
871,2023-12-27,299,subscription,success
872,2023-12-27,999,subscription,success
873,2023-12-27,999,subscription,success
874,2023-12-27,999,subscription,success
875,2023-12-27,999,subscription,success
876,2023-12-27,99,subscription,success
878,2023-12-27,999,subscription,success
879,2023-12-27,99,subscription,success
885,2023-12-27,99,subscription,success
886,2023-12-27,299,subscription,success
887,2023-12-27,299,subscription,success
888,2023-12-27,99,subscription,success
889,2023-12-27,99,subscription,success
890,2023-12-27,999,subscription,success
891,2023-12-27,299,subscription,success
893,2023-12-27,99,subscription,success
894,2023-12-27,700,upgrade,success
894,2023-12-27,299,subscription,success
897,2023-12-27,99,subscription,success
898,2023-12-27,999,subscription,success
899,2023-12-27,99,subscription,success
900,2023-12-27,999,subscription,success
901,2023-12-27,999,subscription,success
902,2023-12-27,99,subscription,success
903,2023-12-27,200,upgrade,success
903,2023-12-27,99,subscription,success
904,2023-12-27,999,subscription,success
905,2023-12-27,999,subscription,success
907,2023-12-27,99,subscription,success
908,2023-12-27,200,upgrade,success
908,2023-12-27,99,subscription,success
910,2023-12-27,99,subscription,success
912,2023-12-27,299,subscription,failed
913,2023-12-27,999,subscription,failed
914,2023-12-27,99,subscription,success
916,2023-12-27,99,subscription,success
917,2023-12-27,299,subscription,success
918,2023-12-27,299,subscription,success
919,2023-12-27,299,subscription,success
923,2023-12-27,999,subscription,success
924,2023-12-27,999,subscription,success
926,2023-12-27,999,subscription,success
927,2023-12-27,999,subscription,success
928,2023-12-27,299,subscription,success
930,2023-12-27,999,subscription,success
931,2023-12-27,200,upgrade,success
931,2023-12-27,99,subscription,success
932,2023-12-27,999,subscription,success
933,2023-12-27,999,subscription,success
936,2023-12-27,200,upgrade,success
936,2023-12-27,99,subscription,success
938,2023-12-27,999,subscription,success
939,2023-12-27,299,subscription,success
941,2023-12-27,999,subscription,success
942,2023-12-27,99,subscription,success
943,2023-12-27,299,subscription,success
945,2023-12-27,999,subscription,success
946,2023-12-27,299,subscription,success
947,2023-12-27,999,subscription,success
950,2023-12-27,299,subscription,success
955,2023-12-27,299,subscription,success
957,2023-12-27,999,subscription,success
958,2023-12-27,299,subscription,success
960,2023-12-27,299,subscription,success
961,2023-12-27,99,subscription,failed
963,2023-12-27,999,subscription,success
964,2023-12-27,99,subscription,success
966,2023-12-27,999,subscription,success
967,2023-12-27,299,subscription,success
968,2023-12-27,999,subscription,success
970,2023-12-27,999,subscription,success
972,2023-12-27,99,subscription,success
973,2023-12-27,299,subscription,success
974,2023-12-27,999,subscription,success
975,2023-12-27,999,subscription,success
976,2023-12-27,99,subscription,success
977,2023-12-27,299,subscription,success
978,2023-12-27,999,subscription,success
979,2023-12-27,99,subscription,success
981,2023-12-27,99,subscription,success
982,2023-12-27,99,subscription,success
983,2023-12-27,200,upgrade,success
983,2023-12-27,99,subscription,success
984,2023-12-27,99,subscription,success
985,2023-12-27,999,subscription,success
987,2023-12-27,900,upgrade,success
987,2023-12-27,99,subscription,success
989,2023-12-27,200,upgrade,success
989,2023-12-27,99,subscription,success
990,2023-12-27,99,subscription,failed
992,2023-12-27,700,upgrade,success
992,2023-12-27,299,subscription,success
993,2023-12-27,999,subscription,success
994,2023-12-27,299,subscription,failed
996,2023-12-27,99,subscription,success
997,2023-12-27,99,subscription,success
1000,2023-12-27,200,upgrade,success
1000,2023-12-27,99,subscription,success
3,2024-01-26,999,subscription,success
4,2024-01-26,99,subscription,success
5,2024-01-26,999,subscription,success
6,2024-01-26,99,subscription,success
7,2024-01-26,999,subscription,success
8,2024-01-26,200,upgrade,success
8,2024-01-26,99,subscription,success
9,2024-01-26,200,upgrade,success
9,2024-01-26,99,subscription,success
10,2024-01-26,999,subscription,success
11,2024-01-26,999,subscription,success
13,2024-01-26,99,subscription,success
15,2024-01-26,99,subscription,success
16,2024-01-26,999,subscription,success
18,2024-01-26,99,subscription,failed
19,2024-01-26,99,subscription,success
20,2024-01-26,99,subscription,success
21,2024-01-26,999,subscription,success
22,2024-01-26,999,subscription,success
24,2024-01-26,999,subscription,success
29,2024-01-26,99,subscription,success
30,2024-01-26,999,subscription,success
33,2024-01-26,999,subscription,success
34,2024-01-26,700,upgrade,success
34,2024-01-26,299,subscription,success
35,2024-01-26,999,subscription,success
36,2024-01-26,999,subscription,success
37,2024-01-26,99,subscription,success
39,2024-01-26,200,upgrade,success
39,2024-01-26,99,subscription,success
41,2024-01-26,999,subscription,success
42,2024-01-26,200,upgrade,success
42,2024-01-26,99,subscription,success
44,2024-01-26,99,subscription,success
45,2024-01-26,999,subscription,success
48,2024-01-26,99,subscription,success
51,2024-01-26,99,subscription,success
52,2024-01-26,200,upgrade,success
52,2024-01-26,99,subscription,success
55,2024-01-26,200,upgrade,success
55,2024-01-26,99,subscription,success
56,2024-01-26,999,subscription,success
57,2024-01-26,999,subscription,success
58,2024-01-26,999,subscription,success
59,2024-01-26,999,subscription,success
60,2024-01-26,99,subscription,success
61,2024-01-26,299,subscription,success
62,2024-01-26,299,subscription,success
63,2024-01-26,700,upgrade,success
63,2024-01-26,299,subscription,success
64,2024-01-26,999,subscription,success
65,2024-01-26,999,subscription,success
67,2024-01-26,200,upgrade,success
67,2024-01-26,99,subscription,success
68,2024-01-26,99,subscription,success
69,2024-01-26,99,subscription,failed
70,2024-01-26,999,subscription,success
71,2024-01-26,99,subscription,success
72,2024-01-26,999,subscription,success
73,2024-01-26,999,subscription,success
74,2024-01-26,999,subscription,success
76,2024-01-26,999,subscription,success
77,2024-01-26,99,subscription,success
78,2024-01-26,999,subscription,success
79,2024-01-26,99,subscription,success
81,2024-01-26,999,subscription,success
82,2024-01-26,99,subscription,failed
83,2024-01-26,999,subscription,success
84,2024-01-26,999,subscription,success
85,2024-01-26,999,subscription,success
88,2024-01-26,299,subscription,success
89,2024-01-26,700,upgrade,success
89,2024-01-26,299,subscription,success
90,2024-01-26,999,subscription,success
92,2024-01-26,999,subscription,failed
95,2024-01-26,999,subscription,success
96,2024-01-26,99,subscription,success
98,2024-01-26,700,upgrade,success
98,2024-01-26,299,subscription,success
99,2024-01-26,99,subscription,success
100,2024-01-26,99,subscription,success
101,2024-01-26,999,subscription,success
104,2024-01-26,299,subscription,success
105,2024-01-26,700,upgrade,success
105,2024-01-26,299,subscription,success
106,2024-01-26,299,subscription,success
107,2024-01-26,999,subscription,success
108,2024-01-26,999,subscription,success
111,2024-01-26,99,subscription,success
113,2024-01-26,700,upgrade,success
113,2024-01-26,299,subscription,success
114,2024-01-26,999,subscription,success
116,2024-01-26,299,subscription,success
117,2024-01-26,999,subscription,success
119,2024-01-26,99,subscription,failed
120,2024-01-26,999,subscription,success
123,2024-01-26,999,subscription,failed
124,2024-01-26,999,subscription,success
127,2024-01-26,99,subscription,success
130,2024-01-26,999,subscription,success
134,2024-01-26,99,subscription,success
136,2024-01-26,99,subscription,success
137,2024-01-26,99,subscription,success
138,2024-01-26,200,upgrade,success
138,2024-01-26,99,subscription,success
139,2024-01-26,999,subscription,success
140,2024-01-26,99,subscription,success
141,2024-01-26,999,subscription,success
143,2024-01-26,999,subscription,success
144,2024-01-26,700,upgrade,success
144,2024-01-26,299,subscription,success
146,2024-01-26,99,subscription,success
147,2024-01-26,299,subscription,success
148,2024-01-26,700,upgrade,success
148,2024-01-26,299,subscription,success
149,2024-01-26,999,subscription,success
150,2024-01-26,299,subscription,success
151,2024-01-26,299,subscription,success
153,2024-01-26,999,subscription,success
155,2024-01-26,299,subscription,success
156,2024-01-26,999,subscription,success
157,2024-01-26,99,subscription,success
158,2024-01-26,999,subscription,success
160,2024-01-26,200,upgrade,success
160,2024-01-26,99,subscription,success
161,2024-01-26,999,subscription,success
162,2024-01-26,299,subscription,success
163,2024-01-26,700,upgrade,success
163,2024-01-26,299,subscription,success
164,2024-01-26,299,subscription,success
165,2024-01-26,999,subscription,success
166,2024-01-26,999,subscription,success
167,2024-01-26,99,subscription,success
169,2024-01-26,700,upgrade,success
169,2024-01-26,299,subscription,success
170,2024-01-26,999,subscription,success
171,2024-01-26,200,upgrade,success
171,2024-01-26,99,subscription,success
172,2024-01-26,700,upgrade,success
172,2024-01-26,299,subscription,success
173,2024-01-26,999,subscription,success
176,2024-01-26,200,upgrade,success
176,2024-01-26,99,subscription,success
177,2024-01-26,999,subscription,success
179,2024-01-26,999,subscription,success
180,2024-01-26,999,subscription,success
181,2024-01-26,999,subscription,success
183,2024-01-26,99,subscription,success
184,2024-01-26,299,subscription,success
185,2024-01-26,999,subscription,success
187,2024-01-26,999,subscription,success
188,2024-01-26,999,subscription,success
189,2024-01-26,999,subscription,failed
191,2024-01-26,999,subscription,success
192,2024-01-26,999,subscription,success
193,2024-01-26,999,subscription,success
196,2024-01-26,299,subscription,failed
