id,customer_id,plan_id,plan_name,start_date,end_date,monthly_price,status,billing_cycle
814,814,1,Basic,2023-05-30,2023-05-31,99,cancelled,monthly
815,815,1,Basic,2023-03-28,2023-09-28,99,cancelled,monthly
816,816,1,Basic,2023-02-03,2023-03-02,99,cancelled,monthly
817,817,1,Basic,2023-02-19,,99,active,monthly
818,818,1,Basic,2023-04-13,2023-08-29,99,cancelled,monthly
819,819,1,Basic,2023-04-21,2023-06-30,99,cancelled,monthly
820,820,1,Basic,2023-02-23,2023-05-31,99,cancelled,monthly
821,821,1,Basic,2023-05-25,2023-06-30,99,cancelled,monthly
822,822,1,Basic,2023-03-12,,99,active,monthly
823,823,1,Basic,2023-04-15,2023-08-29,99,cancelled,monthly
824,824,1,Basic,2023-04-14,2023-05-01,99,cancelled,monthly
825,825,1,Basic,2023-05-02,2024-02-25,99,cancelled,monthly
826,826,1,Basic,2023-02-11,,99,active,monthly
827,827,1,Basic,2023-01-23,2024-12-21,99,cancelled,monthly
828,828,1,Basic,2023-03-12,2023-05-01,99,cancelled,monthly
829,829,1,Basic,2023-03-27,2023-05-31,99,cancelled,monthly
830,830,1,Basic,2023-02-18,2023-11-27,99,cancelled,monthly
831,831,1,Basic,2023-04-24,2023-10-28,99,cancelled,monthly
832,832,1,Basic,2023-03-03,2023-05-01,99,cancelled,monthly
833,833,1,Basic,2023-02-18,2023-03-02,99,cancelled,monthly
834,834,1,Basic,2023-03-25,2023-04-01,99,cancelled,monthly
835,835,1,Basic,2023-05-15,,99,active,monthly
836,836,1,Basic,2023-06-05,2023-06-30,99,cancelled,monthly
837,837,1,Basic,2023-04-13,2024-01-26,99,cancelled,monthly
838,838,1,Basic,2023-02-16,2023-05-31,99,cancelled,monthly
839,839,1,Basic,2023-01-07,2023-04-01,99,cancelled,monthly
840,840,1,Basic,2023-06-20,,99,active,monthly
841,841,1,Basic,2023-01-07,2024-03-26,99,cancelled,monthly
842,842,1,Basic,2023-01-06,2023-07-30,99,cancelled,monthly
843,843,1,Basic,2023-01-14,2023-01-31,99,cancelled,monthly
844,844,1,Basic,2023-05-02,2023-06-30,99,cancelled,monthly
845,845,1,Basic,2023-06-26,,99,active,monthly
846,846,1,Basic,2023-06-18,2023-06-30,99,cancelled,monthly
847,847,1,Basic,2023-03-27,2023-12-27,99,cancelled,monthly
848,848,1,Basic,2023-01-08,2023-04-01,99,cancelled,monthly
849,849,1,Basic,2023-01-03,2023-01-31,99,cancelled,monthly
850,850,1,Basic,2023-04-02,2023-05-01,99,cancelled,monthly
851,851,1,Basic,2023-01-03,2023-06-30,99,cancelled,monthly
852,852,1,Basic,2023-04-01,2023-08-29,99,cancelled,monthly
853,853,1,Basic,2023-02-16,,99,active,monthly
854,854,1,Basic,2023-05-01,2024-03-26,99,cancelled,monthly
855,855,1,Basic,2023-04-21,2024-01-26,99,cancelled,monthly
856,856,1,Basic,2023-02-18,2023-06-30,99,cancelled,monthly
857,857,1,Basic,2023-05-14,2023-09-28,99,cancelled,monthly
858,858,1,Basic,2023-01-01,2023-03-02,99,cancelled,monthly
859,859,1,Basic,2023-04-06,2023-11-27,99,cancelled,monthly
860,860,1,Basic,2023-03-24,2023-05-01,99,cancelled,monthly
861,861,1,Basic,2023-05-26,2023-05-31,99,cancelled,monthly
862,862,1,Basic,2023-03-22,,99,active,monthly
863,863,1,Basic,2023-05-22,2023-11-27,99,cancelled,monthly
864,864,1,Basic,2023-02-19,2023-04-01,99,cancelled,monthly
865,865,1,Basic,2023-05-14,2023-05-31,99,cancelled,monthly
866,866,1,Basic,2023-04-20,2023-05-01,99,cancelled,monthly
867,867,1,Basic,2023-03-13,2023-05-01,99,cancelled,monthly
868,868,1,Basic,2023-05-07,2024-02-25,99,cancelled,monthly
869,869,1,Basic,2023-05-04,2023-06-30,99,cancelled,monthly
870,870,1,Basic,2023-01-10,2023-01-31,99,cancelled,monthly
871,871,1,Basic,2023-04-26,2023-11-27,99,cancelled,monthly
872,872,1,Basic,2023-02-26,2023-05-01,99,cancelled,monthly
873,873,1,Basic,2023-06-01,2023-07-30,99,cancelled,monthly
874,874,1,Basic,2023-04-01,2023-06-30,99,cancelled,monthly
875,875,1,Basic,2023-01-01,2023-03-02,99,cancelled,monthly
876,876,1,Basic,2023-06-02,2024-03-26,99,cancelled,monthly
877,877,1,Basic,2023-01-18,2023-01-31,99,cancelled,monthly
878,878,1,Basic,2023-03-04,2023-06-30,99,cancelled,monthly
879,879,1,Basic,2023-05-06,2024-11-21,99,cancelled,monthly
880,880,1,Basic,2023-04-09,2023-05-31,99,cancelled,monthly
881,881,1,Basic,2023-04-20,2023-05-01,99,cancelled,monthly
882,882,1,Basic,2023-03-15,2023-04-01,99,cancelled,monthly
883,883,1,Basic,2023-06-26,2023-06-30,99,cancelled,monthly
884,884,1,Basic,2023-05-21,2023-05-31,99,cancelled,monthly
885,885,1,Basic,2023-02-28,2023-12-27,99,cancelled,monthly
886,886,1,Basic,2023-06-05,2023-10-28,99,cancelled,monthly
887,887,1,Basic,2023-06-07,2023-11-27,99,cancelled,monthly
888,888,1,Basic,2023-04-15,2024-01-26,99,cancelled,monthly
889,889,1,Basic,2023-01-02,,99,active,monthly
890,890,1,Basic,2023-02-27,2023-08-29,99,cancelled,monthly
891,891,1,Basic,2023-01-06,2023-08-29,99,cancelled,monthly
892,892,1,Basic,2023-05-16,2023-06-30,99,cancelled,monthly
893,893,1,Basic,2023-04-11,2023-05-01,99,cancelled,monthly
894,894,1,Basic,2023-02-28,2023-05-01,99,cancelled,monthly
895,895,1,Basic,2023-04-17,2023-06-30,99,cancelled,monthly
896,896,1,Basic,2023-05-17,2023-05-31,99,cancelled,monthly
897,897,1,Basic,2023-02-12,,99,active,monthly
898,898,1,Basic,2023-04-03,2023-08-29,99,cancelled,monthly
899,899,1,Basic,2023-02-02,,99,active,monthly
900,900,1,Basic,2023-01-17,2023-05-01,99,cancelled,monthly
901,901,1,Basic,2023-04-02,2023-05-01,99,cancelled,monthly
902,902,1,Basic,2023-04-12,2023-05-31,99,cancelled,monthly
903,903,1,Basic,2023-03-06,2023-12-27,99,cancelled,monthly
904,904,1,Basic,2023-03-20,2023-06-30,99,cancelled,monthly
905,905,1,Basic,2023-04-11,2023-05-01,99,cancelled,monthly
906,906,1,Basic,2023-02-28,2023-05-01,99,cancelled,monthly
907,907,1,Basic,2023-06-26,2024-01-26,99,cancelled,monthly
908,908,1,Basic,2023-03-13,2023-04-01,99,cancelled,monthly
909,909,1,Basic,2023-02-15,2023-03-02,99,cancelled,monthly
910,910,1,Basic,2023-03-25,,99,active,monthly
911,911,1,Basic,2023-06-09,2023-06-30,99,cancelled,monthly
912,912,1,Basic,2023-03-16,2023-08-29,99,cancelled,monthly
913,913,1,Basic,2023-04-21,2023-05-31,99,cancelled,monthly
914,914,1,Basic,2023-02-25,,99,active,monthly
915,915,1,Basic,2023-03-23,2023-04-01,99,cancelled,monthly
916,916,1,Basic,2023-05-07,2024-02-25,99,cancelled,monthly
917,917,1,Basic,2023-05-13,2023-10-28,99,cancelled,monthly
918,918,1,Basic,2023-03-31,2023-08-29,99,cancelled,monthly
919,919,1,Basic,2023-02-19,2023-04-01,99,cancelled,monthly
920,920,1,Basic,2023-04-05,2023-05-01,99,cancelled,monthly
921,921,1,Basic,2023-03-07,2023-05-31,99,cancelled,monthly
922,922,1,Basic,2023-02-26,2023-03-02,99,cancelled,monthly
923,923,1,Basic,2023-06-02,2023-06-30,99,cancelled,monthly
924,924,1,Basic,2023-01-25,2023-01-31,99,cancelled,monthly
925,925,1,Basic,2023-06-09,2023-08-29,99,cancelled,monthly
926,926,1,Basic,2023-01-05,2023-01-31,99,cancelled,monthly
927,927,1,Basic,2023-03-09,2023-06-30,99,cancelled,monthly
928,928,1,Basic,2023-04-15,2023-11-27,99,cancelled,monthly
929,929,1,Basic,2023-06-11,2023-06-30,99,cancelled,monthly
930,930,1,Basic,2023-06-10,2023-06-30,99,cancelled,monthly
931,931,1,Basic,2023-03-03,2023-12-27,99,cancelled,monthly
932,932,1,Basic,2023-01-02,2023-04-01,99,cancelled,monthly
933,933,1,Basic,2023-02-18,2023-03-02,99,cancelled,monthly
934,934,1,Basic,2023-05-23,2023-07-30,99,cancelled,monthly
935,935,1,Basic,2023-05-16,2023-10-28,99,cancelled,monthly
936,936,1,Basic,2023-03-14,2023-05-31,99,cancelled,monthly
937,937,1,Basic,2023-02-18,2023-04-01,99,cancelled,monthly
938,938,1,Basic,2023-05-10,2023-07-30,99,cancelled,monthly
939,939,1,Basic,2023-06-29,2023-09-28,99,cancelled,monthly
940,940,1,Basic,2023-01-03,2023-01-31,99,cancelled,monthly
941,941,1,Basic,2023-01-02,2023-07-30,99,cancelled,monthly
942,942,1,Basic,2023-05-05,2023-05-31,99,cancelled,monthly
943,943,1,Basic,2023-01-01,2023-11-27,99,cancelled,monthly
944,944,1,Basic,2023-03-18,2023-05-31,99,cancelled,monthly
945,945,1,Basic,2023-04-15,2023-05-01,99,cancelled,monthly
946,946,1,Basic,2023-06-12,2023-06-30,99,cancelled,monthly
947,947,1,Basic,2023-06-13,2023-07-30,99,cancelled,monthly
948,948,1,Basic,2023-05-21,2023-11-27,99,cancelled,monthly
949,949,1,Basic,2023-03-22,2023-05-31,99,cancelled,monthly
950,950,1,Basic,2023-06-25,2023-08-29,99,cancelled,monthly
951,951,1,Basic,2023-02-18,2023-04-01,99,cancelled,monthly
952,952,1,Basic,2023-03-13,2023-04-01,99,cancelled,monthly
953,953,1,Basic,2023-02-14,2023-04-01,99,cancelled,monthly
954,954,1,Basic,2023-04-27,2023-05-31,99,cancelled,monthly
955,955,1,Basic,2023-01-25,2023-09-28,99,cancelled,monthly
956,956,1,Basic,2023-05-27,2023-05-31,99,cancelled,monthly
957,957,1,Basic,2023-06-22,2023-08-29,99,cancelled,monthly
958,958,1,Basic,2023-06-28,2023-07-30,99,cancelled,monthly
959,959,1,Basic,2023-01-27,2023-05-31,99,cancelled,monthly
960,960,1,Basic,2023-05-22,2023-11-27,99,cancelled,monthly
961,961,1,Basic,2023-04-15,2023-12-27,99,cancelled,monthly
962,962,1,Basic,2023-04-09,2023-07-30,99,cancelled,monthly
963,963,1,Basic,2023-02-28,2023-03-02,99,cancelled,monthly
964,964,1,Basic,2023-06-23,2023-07-30,99,cancelled,monthly
965,965,1,Basic,2023-05-19,2023-08-29,99,cancelled,monthly
966,966,1,Basic,2023-05-30,2023-05-31,99,cancelled,monthly
967,967,1,Basic,2023-02-26,2023-08-29,99,cancelled,monthly
968,968,1,Basic,2023-01-23,2023-01-31,99,cancelled,monthly
969,969,1,Basic,2023-04-02,2023-05-01,99,cancelled,monthly
970,970,1,Basic,2023-04-21,2023-05-01,99,cancelled,monthly
971,971,1,Basic,2023-03-23,2023-04-01,99,cancelled,monthly
972,972,1,Basic,2023-06-13,,99,active,monthly
973,973,1,Basic,2023-05-31,2023-11-27,99,cancelled,monthly
974,974,1,Basic,2023-01-02,2023-10-28,99,cancelled,monthly
975,975,1,Basic,2023-01-05,2023-03-02,99,cancelled,monthly
976,976,1,Basic,2023-04-16,2024-02-25,99,cancelled,monthly
977,977,1,Basic,2023-03-18,2023-09-28,99,cancelled,monthly
978,978,1,Basic,2023-01-02,2023-06-30,99,cancelled,monthly
979,979,1,Basic,2023-06-21,,99,active,monthly
980,980,1,Basic,2023-03-15,2023-10-28,99,cancelled,monthly
981,981,1,Basic,2023-04-27,2024-01-26,99,cancelled,monthly
982,982,1,Basic,2023-05-10,2024-02-25,99,cancelled,monthly
983,983,1,Basic,2023-04-08,2023-12-27,99,cancelled,monthly
984,984,1,Basic,2023-06-04,2024-02-25,99,cancelled,monthly
985,985,1,Basic,2023-05-27,2023-06-30,99,cancelled,monthly
986,986,1,Basic,2023-01-10,2023-03-02,99,cancelled,monthly
987,987,1,Basic,2023-05-29,2023-12-27,99,cancelled,monthly
988,988,1,Basic,2023-01-28,2023-05-01,99,cancelled,monthly
989,989,1,Basic,2023-03-16,2023-12-27,99,cancelled,monthly
990,990,1,Basic,2023-04-30,,99,active,monthly
991,991,1,Basic,2023-04-05,2023-08-29,99,cancelled,monthly
992,992,1,Basic,2023-02-05,2023-11-27,99,cancelled,monthly
993,993,1,Basic,2023-03-30,2023-08-29,99,cancelled,monthly
994,994,1,Basic,2023-02-07,2023-05-31,99,cancelled,monthly
995,995,1,Basic,2023-04-01,2023-05-01,99,cancelled,monthly
996,996,1,Basic,2023-04-16,2024-02-25,99,cancelled,monthly
997,997,1,Basic,2023-03-15,,99,active,monthly
998,998,1,Basic,2023-05-09,2023-06-30,99,cancelled,monthly
999,999,1,Basic,2023-03-27,2023-05-31,99,cancelled,monthly
1000,1000,1,Basic,2023-03-04,2023-05-31,99,cancelled,monthly
1001,30,2,Pro,2023-01-31,2023-03-02,299,cancelled,monthly
1002,36,2,Pro,2023-01-31,2023-04-01,299,cancelled,monthly
1003,57,2,Pro,2023-01-31,2023-03-02,299,cancelled,monthly
1004,92,2,Pro,2023-01-31,2023-04-01,299,cancelled,monthly
1005,124,2,Pro,2023-01-31,2023-03-02,299,cancelled,monthly
1006,149,2,Pro,2023-01-31,2023-03-02,299,cancelled,monthly
1007,156,2,Pro,2023-01-31,2023-05-01,299,cancelled,monthly
1008,192,2,Pro,2023-01-31,2023-03-02,299,cancelled,monthly
1009,218,2,Pro,2023-01-31,2023-03-02,299,cancelled,monthly
1010,237,2,Pro,2023-01-31,2023-04-01,299,cancelled,monthly
1011,246,2,Pro,2023-01-31,2023-03-02,299,cancelled,monthly
1012,247,2,Pro,2023-01-31,2023-03-02,299,cancelled,monthly
1013,267,2,Pro,2023-01-31,2023-05-01,299,cancelled,monthly
1014,310,2,Pro,2023-01-31,2023-03-02,299,cancelled,monthly
1015,323,2,Pro,2023-01-31,2023-03-02,299,cancelled,monthly
1016,328,2,Pro,2023-01-31,2023-04-01,299,cancelled,monthly
1017,340,2,Pro,2023-01-31,2023-03-02,299,cancelled,monthly
1018,391,2,Pro,2023-01-31,2023-03-02,299,cancelled,monthly
1019,412,2,Pro,2023-01-31,2023-03-02,299,cancelled,monthly
1020,462,2,Pro,2023-01-31,2023-03-02,299,cancelled,monthly
1021,474,2,Pro,2023-01-31,2023-04-01,299,cancelled,monthly
1022,481,2,Pro,2023-01-31,2023-03-02,299,cancelled,monthly
1023,489,2,Pro,2023-01-31,2023-03-02,299,cancelled,monthly
1024,559,2,Pro,2023-01-31,2023-03-02,299,cancelled,monthly
1025,574,3,Enterprise,2023-01-31,,999,active,monthly
1026,590,2,Pro,2023-01-31,2023-03-02,299,cancelled,monthly
1027,601,2,Pro,2023-01-31,2023-03-02,299,cancelled,monthly
1028,620,2,Pro,2023-01-31,2023-06-30,299,cancelled,monthly
1029,638,2,Pro,2023-01-31,2023-03-02,299,cancelled,monthly
1030,656,2,Pro,2023-01-31,2023-05-31,299,cancelled,monthly
1031,691,2,Pro,2023-01-31,2023-05-31,299,cancelled,monthly
1032,714,2,Pro,2023-01-31,2023-05-31,299,cancelled,monthly
1033,716,2,Pro,2023-01-31,2023-04-01,299,cancelled,monthly
1034,746,2,Pro,2023-01-31,2023-03-02,299,cancelled,monthly
1035,780,2,Pro,2023-01-31,2023-05-01,299,cancelled,monthly
1036,787,2,Pro,2023-01-31,2023-03-02,299,cancelled,monthly
1037,807,2,Pro,2023-01-31,2023-04-01,299,cancelled,monthly
1038,843,2,Pro,2023-01-31,2023-03-02,299,cancelled,monthly
1039,849,2,Pro,2023-01-31,2023-04-01,299,cancelled,monthly
1040,870,2,Pro,2023-01-31,2023-03-02,299,cancelled,monthly
1041,877,2,Pro,2023-01-31,2023-03-02,299,cancelled,monthly
1042,924,2,Pro,2023-01-31,2023-04-01,299,cancelled,monthly
1043,926,2,Pro,2023-01-31,2023-05-31,299,cancelled,monthly
1044,968,2,Pro,2023-01-31,2023-03-02,299,cancelled,monthly
1045,16,2,Pro,2023-03-02,2023-05-31,299,cancelled,monthly
1046,21,2,Pro,2023-03-02,2023-04-01,299,cancelled,monthly
1047,25,2,Pro,2023-03-02,2023-04-01,299,cancelled,monthly
1048,30,3,Enterprise,2023-03-02,,999,active,monthly
1049,57,3,Enterprise,2023-03-02,,999,active,monthly
1050,81,2,Pro,2023-03-02,2023-05-01,299,cancelled,monthly
1051,94,2,Pro,2023-03-02,2023-05-01,299,cancelled,monthly
1052,124,3,Enterprise,2023-03-02,,999,active,monthly
1053,139,2,Pro,2023-03-02,2023-04-01,299,cancelled,monthly
1054,143,2,Pro,2023-03-02,2023-04-01,299,cancelled,monthly
1055,149,3,Enterprise,2023-03-02,,999,active,monthly
1056,179,2,Pro,2023-03-02,2023-11-27,299,cancelled,monthly
1057,192,3,Enterprise,2023-03-02,2024-02-25,999,cancelled,monthly
1058,218,3,Enterprise,2023-03-02,2023-10-28,999,cancelled,monthly
1059,232,2,Pro,2023-03-02,2023-05-01,299,cancelled,monthly
1060,246,3,Enterprise,2023-03-02,,999,active,monthly
1061,247,3,Enterprise,2023-03-02,2023-05-31,999,cancelled,monthly
1062,249,2,Pro,2023-03-02,2023-04-01,299,cancelled,monthly
1063,251,2,Pro,2023-03-02,2023-04-01,299,cancelled,monthly
1064,281,2,Pro,2023-03-02,2023-05-01,299,cancelled,monthly
1065,293,2,Pro,2023-03-02,2023-04-01,299,cancelled,monthly
1066,304,2,Pro,2023-03-02,2023-09-28,299,cancelled,monthly
1067,305,2,Pro,2023-03-02,2023-04-01,299,cancelled,monthly
1068,306,3,Enterprise,2023-03-02,2023-04-01,999,cancelled,monthly
1069,310,3,Enterprise,2023-03-02,2023-06-30,999,cancelled,monthly
1070,323,3,Enterprise,2023-03-02,2023-08-29,999,cancelled,monthly
1071,325,2,Pro,2023-03-02,2023-09-28,299,cancelled,monthly
1072,340,3,Enterprise,2023-03-02,2023-06-30,999,cancelled,monthly
1073,371,2,Pro,2023-03-02,2023-04-01,299,cancelled,monthly
1074,391,3,Enterprise,2023-03-02,2023-05-01,999,cancelled,monthly
1075,396,2,Pro,2023-03-02,2023-04-01,299,cancelled,monthly
1076,399,2,Pro,2023-03-02,2023-05-01,299,cancelled,monthly
1077,408,2,Pro,2023-03-02,2023-05-01,299,cancelled,monthly
1078,412,3,Enterprise,2023-03-02,,999,active,monthly
1079,425,2,Pro,2023-03-02,2023-05-01,299,cancelled,monthly
1080,435,2,Pro,2023-03-02,2023-04-01,299,cancelled,monthly
1081,442,2,Pro,2023-03-02,2023-06-30,299,cancelled,monthly
1082,448,3,Enterprise,2023-03-02,,999,active,monthly
1083,462,3,Enterprise,2023-03-02,,999,active,monthly
1084,476,2,Pro,2023-03-02,2023-03-02,299,cancelled,monthly
1085,481,3,Enterprise,2023-03-02,2024-09-22,999,cancelled,monthly
1086,489,3,Enterprise,2023-03-02,2023-10-28,999,cancelled,monthly
1087,490,2,Pro,2023-03-02,2023-04-01,299,cancelled,monthly
1088,496,3,Enterprise,2023-03-02,,999,active,monthly
1089,501,2,Pro,2023-03-02,2023-04-01,299,cancelled,monthly
1090,511,3,Enterprise,2023-03-02,,999,active,monthly
1091,521,2,Pro,2023-03-02,2023-04-01,299,cancelled,monthly
1092,545,2,Pro,2023-03-02,2023-04-01,299,cancelled,monthly
1093,547,3,Enterprise,2023-03-02,2023-09-28,999,cancelled,monthly
1094,559,3,Enterprise,2023-03-02,2023-04-01,999,cancelled,monthly
1095,578,2,Pro,2023-03-02,2023-04-01,299,cancelled,monthly
1096,590,3,Enterprise,2023-03-02,2024-08-23,999,cancelled,monthly
1097,592,2,Pro,2023-03-02,2023-04-01,299,cancelled,monthly
1098,601,3,Enterprise,2023-03-02,2023-08-29,999,cancelled,monthly
1099,604,2,Pro,2023-03-02,2023-05-31,299,cancelled,monthly
1100,608,2,Pro,2023-03-02,2023-04-01,299,cancelled,monthly
1101,634,2,Pro,2023-03-02,2023-04-01,299,cancelled,monthly
1102,638,3,Enterprise,2023-03-02,2023-06-30,999,cancelled,monthly
1103,667,2,Pro,2023-03-02,2023-04-01,299,cancelled,monthly
1104,701,2,Pro,2023-03-02,2023-05-31,299,cancelled,monthly
1105,724,2,Pro,2023-03-02,2023-04-01,299,cancelled,monthly
1106,725,3,Enterprise,2023-03-02,2023-05-01,999,cancelled,monthly
1107,728,3,Enterprise,2023-03-02,2023-06-30,999,cancelled,monthly
1108,746,3,Enterprise,2023-03-02,2023-05-01,999,cancelled,monthly
1109,747,2,Pro,2023-03-02,2023-04-01,299,cancelled,monthly
1110,754,2,Pro,2023-03-02,2023-04-01,299,cancelled,monthly
1111,756,2,Pro,2023-03-02,2023-04-01,299,cancelled,monthly
1112,761,2,Pro,2023-03-02,2023-04-01,299,cancelled,monthly
1113,785,2,Pro,2023-03-02,2023-04-01,299,cancelled,monthly
1114,787,3,Enterprise,2023-03-02,2024-04-25,999,cancelled,monthly
1115,789,3,Enterprise,2023-03-02,,999,active,monthly
1116,804,2,Pro,2023-03-02,2023-04-01,299,cancelled,monthly
1117,816,2,Pro,2023-03-02,2023-04-01,299,cancelled,monthly
1118,833,2,Pro,2023-03-02,2023-04-01,299,cancelled,monthly
1119,843,3,Enterprise,2023-03-02,2023-06-30,999,cancelled,monthly
1120,858,3,Enterprise,2023-03-02,,999,active,monthly
1121,870,3,Enterprise,2023-03-02,2023-08-29,999,cancelled,monthly
1122,875,3,Enterprise,2023-03-02,,999,active,monthly
1123,877,3,Enterprise,2023-03-02,2023-03-02,999,cancelled,monthly
1124,909,2,Pro,2023-03-02,2023-04-01,299,cancelled,monthly
1125,933,3,Enterprise,2023-03-02,,999,active,monthly
1126,963,3,Enterprise,2023-03-02,,999,active,monthly
1127,968,3,Enterprise,2023-03-02,,999,active,monthly
1128,975,3,Enterprise,2023-03-02,,999,active,monthly
1129,986,3,Enterprise,2023-03-02,2023-08-29,999,cancelled,monthly
1130,3,2,Pro,2023-04-01,2023-05-01,299,cancelled,monthly
1131,21,3,Enterprise,2023-04-01,2024-03-26,999,cancelled,monthly
1132,22,3,Enterprise,2023-04-01,2024-03-26,999,cancelled,monthly
1133,25,3,Enterprise,2023-04-01,2023-07-30,999,cancelled,monthly
1134,36,3,Enterprise,2023-04-01,2023-09-28,999,cancelled,monthly
1135,59,2,Pro,2023-04-01,2023-05-01,299,cancelled,monthly
1136,90,2,Pro,2023-04-01,2023-05-01,299,cancelled,monthly
1137,92,3,Enterprise,2023-04-01,2023-05-01,999,cancelled,monthly
1138,108,3,Enterprise,2023-04-01,,999,active,monthly
1139,113,2,Pro,2023-04-01,2023-09-28,299,cancelled,monthly
1140,120,2,Pro,2023-04-01,2023-12-27,299,cancelled,monthly
1141,130,2,Pro,2023-04-01,2023-11-27,299,cancelled,monthly
1142,139,3,Enterprise,2023-04-01,2023-05-31,999,cancelled,monthly
1143,143,3,Enterprise,2023-04-01,,999,active,monthly
1144,181,2,Pro,2023-04-01,2023-05-01,299,cancelled,monthly
1145,186,2,Pro,2023-04-01,2023-05-01,299,cancelled,monthly
1146,189,2,Pro,2023-04-01,2023-05-01,299,cancelled,monthly
1147,222,3,Enterprise,2023-04-01,2024-06-24,999,cancelled,monthly
1148,237,3,Enterprise,2023-04-01,2023-05-01,999,cancelled,monthly
1149,249,3,Enterprise,2023-04-01,2024-04-25,999,cancelled,monthly
1150,250,2,Pro,2023-04-01,2023-06-30,299,cancelled,monthly
1151,251,3,Enterprise,2023-04-01,2023-06-30,999,cancelled,monthly
1152,252,2,Pro,2023-04-01,2023-08-29,299,cancelled,monthly
1153,258,2,Pro,2023-04-01,2023-05-31,299,cancelled,monthly
1154,263,2,Pro,2023-04-01,2023-05-01,299,cancelled,monthly
1155,293,3,Enterprise,2023-04-01,2023-04-01,999,cancelled,monthly
1156,296,2,Pro,2023-04-01,2023-05-01,299,cancelled,monthly
1157,305,3,Enterprise,2023-04-01,,999,active,monthly
1158,318,2,Pro,2023-04-01,2023-05-31,299,cancelled,monthly
1159,328,3,Enterprise,2023-04-01,2023-09-28,999,cancelled,monthly
1160,359,3,Enterprise,2023-04-01,2023-10-28,999,cancelled,monthly
1161,371,3,Enterprise,2023-04-01,2023-07-30,999,cancelled,monthly
1162,372,2,Pro,2023-04-01,2023-04-01,299,cancelled,monthly
1163,396,3,Enterprise,2023-04-01,2024-01-26,999,cancelled,monthly
1164,413,2,Pro,2023-04-01,2023-05-01,299,cancelled,monthly
1165,435,3,Enterprise,2023-04-01,,999,active,monthly
1166,452,2,Pro,2023-04-01,2023-05-01,299,cancelled,monthly
1167,457,2,Pro,2023-04-01,2023-04-01,299,cancelled,monthly
1168,460,3,Enterprise,2023-04-01,,999,active,monthly
1169,463,3,Enterprise,2023-04-01,,999,active,monthly
1170,470,2,Pro,2023-04-01,2023-05-01,299,cancelled,monthly
1171,473,2,Pro,2023-04-01,2023-06-30,299,cancelled,monthly
1172,474,3,Enterprise,2023-04-01,2024-04-25,999,cancelled,monthly
1173,488,2,Pro,2023-04-01,2023-05-31,299,cancelled,monthly
1174,490,3,Enterprise,2023-04-01,,999,active,monthly
1175,491,2,Pro,2023-04-01,2023-06-30,299,cancelled,monthly
1176,501,3,Enterprise,2023-04-01,2023-05-31,999,cancelled,monthly
1177,508,2,Pro,2023-04-01,2023-05-01,299,cancelled,monthly
1178,513,2,Pro,2023-04-01,2023-05-01,299,cancelled,monthly
1179,514,2,Pro,2023-04-01,2023-05-01,299,cancelled,monthly
1180,521,3,Enterprise,2023-04-01,2024-06-24,999,cancelled,monthly
1181,545,3,Enterprise,2023-04-01,2023-05-01,999,cancelled,monthly
1182,548,3,Enterprise,2023-04-01,,999,active,monthly
1183,558,3,Enterprise,2023-04-01,2023-05-01,999,cancelled,monthly
1184,576,2,Pro,2023-04-01,2023-06-30,299,cancelled,monthly
1185,578,3,Enterprise,2023-04-01,,999,active,monthly
1186,582,2,Pro,2023-04-01,2023-05-01,299,cancelled,monthly
1187,592,3,Enterprise,2023-04-01,2024-02-25,999,cancelled,monthly
1188,608,3,Enterprise,2023-04-01,2024-11-21,999,cancelled,monthly
1189,610,2,Pro,2023-04-01,2023-05-31,299,cancelled,monthly
1190,624,2,Pro,2023-04-01,2023-05-01,299,cancelled,monthly
1191,634,3,Enterprise,2023-04-01,2023-05-31,999,cancelled,monthly
1192,665,2,Pro,2023-04-01,2023-05-01,299,cancelled,monthly
1193,667,3,Enterprise,2023-04-01,2023-04-01,999,cancelled,monthly
1194,683,2,Pro,2023-04-01,2023-05-01,299,cancelled,monthly
1195,686,2,Pro,2023-04-01,2023-05-01,299,cancelled,monthly
1196,687,2,Pro,2023-04-01,2023-04-01,299,cancelled,monthly
1197,699,2,Pro,2023-04-01,2023-08-29,299,cancelled,monthly
1198,702,2,Pro,2023-04-01,2023-06-30,299,cancelled,monthly
1199,716,3,Enterprise,2023-04-01,2023-05-01,999,cancelled,monthly
1200,724,3,Enterprise,2023-04-01,2024-05-25,999,cancelled,monthly
1201,747,3,Enterprise,2023-04-01,2023-06-30,999,cancelled,monthly
1202,753,2,Pro,2023-04-01,2023-05-31,299,cancelled,monthly
1203,754,3,Enterprise,2023-04-01,2023-07-30,999,cancelled,monthly
1204,756,3,Enterprise,2023-04-01,,999,active,monthly
1205,758,2,Pro,2023-04-01,2023-05-01,299,cancelled,monthly
1206,761,3,Enterprise,2023-04-01,2023-05-31,999,cancelled,monthly
1207,764,2,Pro,2023-04-01,2023-05-01,299,cancelled,monthly
1208,785,3,Enterprise,2023-04-01,2023-05-31,999,cancelled,monthly
1209,804,3,Enterprise,2023-04-01,2023-11-27,999,cancelled,monthly
1210,807,3,Enterprise,2023-04-01,2023-05-31,999,cancelled,monthly
1211,816,3,Enterprise,2023-04-01,2023-05-31,999,cancelled,monthly
1212,833,3,Enterprise,2023-04-01,2023-05-31,999,cancelled,monthly
